,,,,,,
166.191.0.0,166.191.217.97,166.191.0.0,AT&T Mobility,US,310,410
106.206.79.0,106.206.79.255,106.206.0.0,Bharti Airtel,IN,470,7
2401:4900:169f::,2401:4900:169f:ffff:ffff:ffff:ffff:ffff,2401:4900::,Airtel,US,310,510
90.243.44.0,90.243.44.255,90.243.0.0,Vodafone UK,GB,234,7
154.155.146.0,154.155.147.255,154.155.0.0,Airtel,KE,639,3
2804:d45:16f5::,2804:d45:16f5:ffff:ffff:ffff:ffff:ffff,2804:d45::,Vivo,BR,724,6
196.88.155.0,196.88.155.255,196.88.0.0,IAM,MA,604,1
105.89.245.0,105.89.245.255,105.89.0.0,Etisalat,EG,602,3
37.166.130.0,37.166.146.255,37.166.0.0,Free,FR,208,15
172.58.64.0,172.58.66.255,172.58.0.0,T-Mobile,US,310,260
46.57.216.0,46.57.218.255,46.57.0.0,Syriatel,SY,417,1
102.81.24.0,102.81.24.255,102.81.0.0,MTN,UG,641,10
177.26.70.0,177.26.111.255,177.26.0.0,Vivo,BR,724,23
176.18.94.0,176.18.101.255,176.18.0.0,Mobily,SA,420,3
106.133.164.0,106.133.167.255,106.133.0.0,au,JP,440,50
2402:8100:24c0::,2402:8100:24c0:ffff:ffff:ffff:ffff:ffff,2402:8100::,Vodafone India,IN,404,1
5.109.246.0,5.109.246.255,5.109.0.0,Virgin Mobile,SA,420,5
197.197.43.0,197.197.43.255,197.197.0.0,Etisalat,EG,602,3
2800:cd0:5e90::,2800:cd0:5e90:ffff:ffff:ffff:ffff:ffff,2800:cd0:4000::,Tigo,BO,736,3
2804:7f2:88a::,2804:7f2:88b:ffff:ffff:ffff:ffff:ffff,2804:7f2::,Vivo,BR,724,6
5.77.108.0,5.77.108.255,5.77.0.0,Fastweb,IT,222,8
2a02:c7d:aeea::,2a02:c7d:aeea:ffff:ffff:ffff:ffff:ffff,2a02:c7d:8000::,Sky Broadband,GB,234,57
89.223.192.0,89.223.255.255,89.223.0.0,Vodafone,HU,216,70
181.108.198.0,181.108.199.255,181.108.0.0,Personal,AR,722,34
197.47.128.0,197.47.128.255,197.47.0.0,TE Data,EG,602,4
102.2.63.0,102.2.63.255,102.2.0.0,Airtel,KE,639,3
86.173.133.0,86.173.133.255,86.173.0.0,BT,GB,234,76
2404:8d00:403::,2404:8d00:409:ffff:ffff:ffff:ffff:ffff,2404:8d00::,dtac,TH,520,5
146.199.95.0,146.199.95.255,146.199.0.0,Plusnet,GB,234,0
178.152.182.0,178.152.183.255,178.152.0.0,ooredoo,QA,427,1
37.73.27.0,37.73.27.255,37.73.0.0,lifecell,UA,255,6
42.111.38.0,42.111.39.255,42.111.0.0,Vodafone India,IN,404,1
2401:4900:4116::,2401:4900:4116:ffff:ffff:ffff:ffff:ffff,2401:4900:4000::,Airtel,US,310,510
105.147.45.0,105.147.45.255,105.147.0.0,IAM,MA,604,1
2a01:cb11:800a::,2a01:cb11:800a:ffff:ffff:ffff:ffff:ffff,2a01:cb11:8000::,Orange,FR,208,1
178.97.70.0,178.97.76.255,178.97.0.0,T-Mobile UK,GB,234,30
2601:245:80::,2601:245:80:ffff:ffff:ffff:ffff:ffff,2601:245::,U.S. Cellular,US,310,66
2a02:c7d:3cfa::,2a02:c7d:3cfa:ffff:ffff:ffff:ffff:ffff,2a02:c7d::,Sky Broadband,GB,234,57
105.230.7.0,105.230.8.255,105.230.0.0,Safaricom,KE,639,1
178.108.74.0,178.108.74.255,178.108.0.0,EE,GB,235,1
2600:380:951d::,2600:380:951d:ffff:ffff:ffff:ffff:ffff,2600:380:8000::,AT&T,US,310,16
105.54.102.0,105.54.102.255,105.54.0.0,Safaricom,KE,639,1
2a00:1fa1:c254::,2a00:1fa1:c254:ffff:ffff:ffff:ffff:ffff,2a00:1fa1:c000::,MTS,RU,250,1
190.124.31.0,190.124.31.255,190.124.0.0,Digitel,VE,734,1
186.167.243.0,186.167.243.255,186.167.0.0,Digitel,VE,734,1
86.136.205.0,86.136.205.255,86.136.0.0,BT,GB,234,76
93.33.168.0,93.33.168.255,93.33.0.0,Fastweb,IT,222,8
2806:107e:21::,2806:107e:21:ffff:ffff:ffff:ffff:ffff,2806:107e::,Movistar,MX,334,30
85.74.14.0,85.74.14.255,85.74.0.0,OTEnet S.A.,GR,202,3
2804:5d80:8344::,2804:5d80:8344:ffff:ffff:ffff:ffff:ffff,2804:5d80:8000::,Claro,BR,724,5
2a00:1fa0:8454::,2a00:1fa0:8454:ffff:ffff:ffff:ffff:ffff,2a00:1fa0:8000::,MTS,RU,250,1
2600:1700:ff90::,2600:1700:ff90:ffff:ffff:ffff:ffff:ffff,2600:1700:c000::,T-Mobile,US,310,53
102.81.2.0,102.81.2.255,102.81.0.0,Airtel,UG,641,1
24.215.64.0,24.215.64.255,24.215.0.0,EastLink,CA,302,270
105.138.76.0,105.138.76.255,105.138.0.0,IAM,MA,604,1
2a02:8440:6210::,2a02:8440:6211:ffff:ffff:ffff:ffff:ffff,2a02:8440:4000::,SFR,FR,208,8
2800:484:9a88::,2800:484:9a88:ffff:ffff:ffff:ffff:ffff,2800:484:8000::,Tigo,CO,732,20
196.104.211.0,196.104.211.255,196.104.0.0,Safaricom,KE,639,2
2607:fb90:7289::,2607:fb90:7289:ffff:ffff:ffff:ffff:ffff,2607:fb90:4000::,T-Mobile,US,310,53
77.67.237.0,77.67.238.255,77.67.0.0,Turkcell,TR,286,1
39.6.0.0,39.6.255.255,39.6.0.0,olleh,KR,450,8
2001:8f8:1d52::,2001:8f8:1d54:ffff:ffff:ffff:ffff:ffff,2001:8f8::,Etisalat,AF,412,50
102.63.107.0,102.63.108.255,102.63.0.0,Etisalat,EG,602,3
81.153.39.0,81.153.39.255,81.153.0.0,BT,GB,234,76
81.152.221.0,81.152.221.255,81.152.0.0,BT,GB,234,76
27.62.91.0,27.62.91.255,27.62.0.0,AirTel,IN,404,2
105.58.229.0,105.58.229.255,105.58.0.0,Safaricom,KE,639,2
37.43.245.0,37.43.245.255,37.43.0.0,Mobily,SA,420,3
157.32.93.0,157.32.93.255,157.32.0.0,Jio,IN,405,840
240a:7:4918::,240a:7:491a:ffff:ffff:ffff:ffff:ffff,240a:7:4000::,NTT docomo,JP,440,10
